id,transaction_type,date_run
gUVnPAgrn0g0AHjbXh-THg,delivery,2022-08-16 00:00:00
gUVnPAgrn0g0AHjbXh-THg,pickup,2022-08-16 00:00:00
rgLOydVi8jO32NhsQGIorg,delivery,2022-08-16 00:00:00
54BMKlZDJoE67l9d0E92iQ,delivery,2022-08-16 00:00:00
fQtmD4DP12fMlrAnfC-zGA,delivery,2022-08-16 00:00:00
fQtmD4DP12fMlrAnfC-zGA,pickup,2022-08-16 00:00:00
2KG_Fj5dtucCe4GxbONd5w,delivery,2022-08-16 00:00:00
2KG_Fj5dtucCe4GxbONd5w,pickup,2022-08-16 00:00:00
UrTQ64I871opm4jxRdaa2Q,delivery,2022-08-16 00:00:00
UrTQ64I871opm4jxRdaa2Q,pickup,2022-08-16 00:00:00
6i8EM7X0mGJesKeHgHZ17g,delivery,2022-08-16 00:00:00
gu2Iqf56jF_O3iR9CPswvA,delivery,2022-08-16 00:00:00
gu2Iqf56jF_O3iR9CPswvA,pickup,2022-08-16 00:00:00
gVJgVlEsWul-QbAcMiupzg,delivery,2022-08-16 00:00:00
gVJgVlEsWul-QbAcMiupzg,pickup,2022-08-16 00:00:00
7u5WUcUR8GXvWJQ3-VU1vg,delivery,2022-08-16 00:00:00
7u5WUcUR8GXvWJQ3-VU1vg,pickup,2022-08-16 00:00:00
z3UC4jtl4r0WrAT_TvyFRw,delivery,2022-08-16 00:00:00
W-VN-2rxF_1a5hP4XkxBXA,delivery,2022-08-16 00:00:00
W-VN-2rxF_1a5hP4XkxBXA,pickup,2022-08-16 00:00:00
qLdb6V3umTfpsuZz2uD9eQ,delivery,2022-08-16 00:00:00
qLdb6V3umTfpsuZz2uD9eQ,pickup,2022-08-16 00:00:00
GXx9scBeTooRK1fcB4U61g,delivery,2022-08-16 00:00:00
GXx9scBeTooRK1fcB4U61g,pickup,2022-08-16 00:00:00
VA4pB-l76sunIqCFFP-6lg,delivery,2022-08-16 00:00:00
BucoB9UtVg4hVWocoBZmRg,delivery,2022-08-16 00:00:00
EQsPI38huGryYFiQr65hxA,delivery,2022-08-16 00:00:00
EQsPI38huGryYFiQr65hxA,pickup,2022-08-16 00:00:00
TCigoEeVyCBNgYDPhfeVIQ,delivery,2022-08-16 00:00:00
TCigoEeVyCBNgYDPhfeVIQ,pickup,2022-08-16 00:00:00
PkWVWtzNItUlo8RVFztinQ,delivery,2022-08-16 00:00:00
PkWVWtzNItUlo8RVFztinQ,pickup,2022-08-16 00:00:00
JC3rQWUEtbfptZplVYLCcw,delivery,2022-08-16 00:00:00
JC3rQWUEtbfptZplVYLCcw,pickup,2022-08-16 00:00:00
RQ1V_eNdeZGGWkUcHvDLZA,delivery,2022-08-16 00:00:00
SUZCzC6X4Hh8Ww7ZwYmWZQ,delivery,2022-08-16 00:00:00
SUZCzC6X4Hh8Ww7ZwYmWZQ,pickup,2022-08-16 00:00:00
6CxoKzPerEnqthyNwdS76w,delivery,2022-08-16 00:00:00
CyTxIkdRWNCDdfp5j-h1Bw,delivery,2022-08-16 00:00:00
CyTxIkdRWNCDdfp5j-h1Bw,pickup,2022-08-16 00:00:00
YiqbI1zr5dd8qTVw6GMzAA,delivery,2022-08-16 00:00:00
2dJiZfjTjNayPiey0AAo2Q,delivery,2022-08-16 00:00:00
2dJiZfjTjNayPiey0AAo2Q,pickup,2022-08-16 00:00:00
AfUw9xtEw0TeDlNedfQoDg,delivery,2022-08-16 00:00:00
AfUw9xtEw0TeDlNedfQoDg,pickup,2022-08-16 00:00:00
fBPCtEhEEHX2xAfNY3aJNw,delivery,2022-08-16 00:00:00
vEjHr-bb1IOHmD2QM3F-OQ,delivery,2022-08-16 00:00:00
vEjHr-bb1IOHmD2QM3F-OQ,pickup,2022-08-16 00:00:00
daKeFxTgt_WahSbzBbUfjQ,delivery,2022-08-16 00:00:00
jOAXgMYGp8wXXW1YE3yMhg,delivery,2022-08-16 00:00:00
AyTU1qlxPdFLfTlEbkr0QQ,delivery,2022-08-16 00:00:00
kt5qO7Q0S4TdkGBtSK0EnA,delivery,2022-08-16 00:00:00
kt5qO7Q0S4TdkGBtSK0EnA,pickup,2022-08-16 00:00:00
u7SY4EWoUG5gcs_EM9RvNg,delivery,2022-08-16 00:00:00
u7SY4EWoUG5gcs_EM9RvNg,pickup,2022-08-16 00:00:00
ZbwnRI2cPisShwBzv3s1dw,delivery,2022-08-16 00:00:00
ZbwnRI2cPisShwBzv3s1dw,pickup,2022-08-16 00:00:00
MpyrQiR9a1QYwNVOnKTOYg,pickup,2022-08-16 00:00:00
MpyrQiR9a1QYwNVOnKTOYg,delivery,2022-08-16 00:00:00
RsdXySmwsNE7EkS4SQK-Dw,pickup,2022-08-16 00:00:00
RsdXySmwsNE7EkS4SQK-Dw,delivery,2022-08-16 00:00:00
XPoJa4sezeAu36-s_853Zw,restaurant_reservation,2022-08-16 00:00:00
XPoJa4sezeAu36-s_853Zw,delivery,2022-08-16 00:00:00
2fHYJVNJKBm9Qdr7o_ykGg,delivery,2022-08-16 00:00:00
F3HCt2CyYqFHoxUyvugEyQ,delivery,2022-08-16 00:00:00
3j0mbVydssyv8qXAEmvHGw,pickup,2022-08-16 00:00:00
3j0mbVydssyv8qXAEmvHGw,delivery,2022-08-16 00:00:00
9JP8bMNfYCqG9zHGawFY6A,pickup,2022-08-16 00:00:00
9JP8bMNfYCqG9zHGawFY6A,delivery,2022-08-16 00:00:00
xIjByCkyXbsJ5diSO-nYCw,pickup,2022-08-16 00:00:00
xIjByCkyXbsJ5diSO-nYCw,delivery,2022-08-16 00:00:00
ehRi1S7QHUvl5LCJhEoepg,delivery,2022-08-16 00:00:00
MYHP56oiUNFjxeqp58KibQ,delivery,2022-08-16 00:00:00
FAjgdbv_fOaiQS62YsJMpw,pickup,2022-08-16 00:00:00
rL4efHgfZ9dn4kRUJI2Hrg,pickup,2022-08-16 00:00:00
rL4efHgfZ9dn4kRUJI2Hrg,delivery,2022-08-16 00:00:00
Jb_4rXfcEUg-H5c4RaMtpQ,delivery,2022-08-16 00:00:00
aMzWfHQlUnRzfIl5jivs0A,pickup,2022-08-16 00:00:00
aMzWfHQlUnRzfIl5jivs0A,delivery,2022-08-16 00:00:00
Ns5fkqfsvcMS-KTW7CKsPw,pickup,2022-08-16 00:00:00
Ns5fkqfsvcMS-KTW7CKsPw,delivery,2022-08-16 00:00:00
EOxc9neejR8NX90bfXlBYQ,pickup,2022-08-16 00:00:00
EOxc9neejR8NX90bfXlBYQ,delivery,2022-08-16 00:00:00
fAwy6nzSBvgy7SbJJlYdDA,pickup,2022-08-16 00:00:00
fAwy6nzSBvgy7SbJJlYdDA,delivery,2022-08-16 00:00:00
vlz27XvIB1eQ-r-qfBcuWw,pickup,2022-08-16 00:00:00
vlz27XvIB1eQ-r-qfBcuWw,delivery,2022-08-16 00:00:00
XbRTv9Yq4C8XvAi3xe2kXw,pickup,2022-08-16 00:00:00
XbRTv9Yq4C8XvAi3xe2kXw,delivery,2022-08-16 00:00:00
zAySfqDaGhW6tM4CC90NLg,pickup,2022-08-16 00:00:00
zAySfqDaGhW6tM4CC90NLg,delivery,2022-08-16 00:00:00
hYy6ogkkk7-bDXmd71CPeg,pickup,2022-08-16 00:00:00
hYy6ogkkk7-bDXmd71CPeg,delivery,2022-08-16 00:00:00
SQKRGzDa7qd8qHb13Z2-Hg,pickup,2022-08-16 00:00:00
SQKRGzDa7qd8qHb13Z2-Hg,delivery,2022-08-16 00:00:00
jNZybBdaeAIQGP0c6mTa6Q,pickup,2022-08-16 00:00:00
jNZybBdaeAIQGP0c6mTa6Q,delivery,2022-08-16 00:00:00
ZdPZJmx7wiMsWgKXxEekaA,delivery,2022-08-16 00:00:00
VcB2i_9vdtcBraRnF-GuuA,pickup,2022-08-16 00:00:00
VcB2i_9vdtcBraRnF-GuuA,delivery,2022-08-16 00:00:00
ViBnHmK8LJwO3qaEb7cZKQ,delivery,2022-08-16 00:00:00
VUIrdib8CoMJgd8bVH91QA,pickup,2022-08-16 00:00:00
VUIrdib8CoMJgd8bVH91QA,delivery,2022-08-16 00:00:00
iL-lwGqJnB32zx7s8TcBqQ,delivery,2022-08-16 00:00:00
PPQl2cGmihUtYh5aZ98ayg,delivery,2022-08-16 00:00:00
nrAnZQQsZJD_mqh2aZK9Pw,delivery,2022-08-16 00:00:00
52VtaJnuXu6jR8Te-yReJw,delivery,2022-08-16 00:00:00
52VtaJnuXu6jR8Te-yReJw,pickup,2022-08-16 00:00:00
_lQGmkw63PESnnffUzl4fg,delivery,2022-08-16 00:00:00
_lQGmkw63PESnnffUzl4fg,pickup,2022-08-16 00:00:00
qpfE2YYAN4DsKo_46yv2Qg,delivery,2022-08-16 00:00:00
4_JFktDeTgrcuVYxPw2uZQ,delivery,2022-08-16 00:00:00
4_JFktDeTgrcuVYxPw2uZQ,pickup,2022-08-16 00:00:00
i0RL4Y5cpBRs2_fjvgaEsg,delivery,2022-08-16 00:00:00
i0RL4Y5cpBRs2_fjvgaEsg,pickup,2022-08-16 00:00:00
VSWKoV1zTtjyEXAFJwdeHA,delivery,2022-08-16 00:00:00
VSWKoV1zTtjyEXAFJwdeHA,pickup,2022-08-16 00:00:00
wx9wFL8MSvPtUv0727nzSg,delivery,2022-08-16 00:00:00
tsx9nYQlKffGA5yH2NnT3A,delivery,2022-08-16 00:00:00
wUOOAjZcnE2sOd2_9SSyJw,delivery,2022-08-16 00:00:00
wUOOAjZcnE2sOd2_9SSyJw,pickup,2022-08-16 00:00:00
wUOOAjZcnE2sOd2_9SSyJw,restaurant_reservation,2022-08-16 00:00:00
mUtrinuyznLic5wYc09LeA,delivery,2022-08-16 00:00:00
mUtrinuyznLic5wYc09LeA,pickup,2022-08-16 00:00:00
9kh888YAkoFPYXKOh-aZpg,delivery,2022-08-16 00:00:00
AlejNzur3vXfxiBErC_DOA,delivery,2022-08-16 00:00:00
AlejNzur3vXfxiBErC_DOA,pickup,2022-08-16 00:00:00
krKAHQH6UwAIeLxjDxdenA,delivery,2022-08-16 00:00:00
krKAHQH6UwAIeLxjDxdenA,pickup,2022-08-16 00:00:00
picSw4rrQCoJSz0Abky_bw,delivery,2022-08-16 00:00:00
7DPYPiqvGluEN_UXHTBhTQ,delivery,2022-08-16 00:00:00
7DPYPiqvGluEN_UXHTBhTQ,pickup,2022-08-16 00:00:00
pbX1NdJlCCdVEkSDfrQFgQ,delivery,2022-08-16 00:00:00
pbX1NdJlCCdVEkSDfrQFgQ,pickup,2022-08-16 00:00:00
jB72htEFBFlHdAvrfcau4A,delivery,2022-08-16 00:00:00
jB72htEFBFlHdAvrfcau4A,pickup,2022-08-16 00:00:00
W4_HA3d0f66_6KGIPPC3fw,delivery,2022-08-16 00:00:00
W4_HA3d0f66_6KGIPPC3fw,pickup,2022-08-16 00:00:00
djjEdAZkY4eyzI3_8TBLVA,delivery,2022-08-16 00:00:00
djjEdAZkY4eyzI3_8TBLVA,pickup,2022-08-16 00:00:00
eeHm1KLumdOq5on1MMwGYw,delivery,2022-08-16 00:00:00
eeHm1KLumdOq5on1MMwGYw,pickup,2022-08-16 00:00:00
s-h-25qUy1m3Hsn-GJoj9w,pickup,2022-08-16
s-h-25qUy1m3Hsn-GJoj9w,delivery,2022-08-16
bmcF-NagriWMUTcMEpe_2Q,pickup,2022-08-16
bmcF-NagriWMUTcMEpe_2Q,delivery,2022-08-16
JpxUheTqemwlWJRbTcPjUg,pickup,2022-08-16
JpxUheTqemwlWJRbTcPjUg,delivery,2022-08-16
s5dtSbslpUqatRKGboEOvw,pickup,2022-08-16
s5dtSbslpUqatRKGboEOvw,delivery,2022-08-16
m47g3iYFOAnbJWSAasSkhA,delivery,2022-08-16
1j34DmPn9hzjY78m-S8FRA,pickup,2022-08-16
1j34DmPn9hzjY78m-S8FRA,delivery,2022-08-16
NLYrsxu44mxxQVug77ROxA,pickup,2022-08-16
NLYrsxu44mxxQVug77ROxA,delivery,2022-08-16
USoCUrnuGw1mwzVpo_dlmA,pickup,2022-08-16
USoCUrnuGw1mwzVpo_dlmA,delivery,2022-08-16
E1mLCviqRez8-kfcteNdyw,delivery,2022-08-16
62CCnonJjUrXv2WfN4N_xA,pickup,2022-08-16
62CCnonJjUrXv2WfN4N_xA,delivery,2022-08-16
mo36MO1yO1zxNh5f1bJ9fw,pickup,2022-08-16
mo36MO1yO1zxNh5f1bJ9fw,delivery,2022-08-16
h_uBNJO_Mv8Rqgv1add4wg,delivery,2022-08-16
IO8zJXpe8pi8J9xvCPP7rw,pickup,2022-08-16
IO8zJXpe8pi8J9xvCPP7rw,delivery,2022-08-16
Yd4Cxd9aVP65EE66tAjgjQ,pickup,2022-08-16
Yd4Cxd9aVP65EE66tAjgjQ,delivery,2022-08-16
MoEFowzpF2dlBFOhW1L0WQ,delivery,2022-08-16
MGZAR6sSwzrFM8jdWpT0gg,delivery,2022-08-16
SkkJng4iLrfP5cU-U9Y-Ag,delivery,2022-08-16
R7x5NDkXDB_ZAAFrsklwxA,pickup,2022-08-16
R7x5NDkXDB_ZAAFrsklwxA,delivery,2022-08-16
jW3fDH6JjtQC8GhQDtm4Fw,pickup,2022-08-16
jW3fDH6JjtQC8GhQDtm4Fw,delivery,2022-08-16
AjRFPwrBnwW7yQUSIvrcVg,pickup,2022-08-16
AjRFPwrBnwW7yQUSIvrcVg,delivery,2022-08-16
OPX6UOvrl6kHNB5bQRrbUA,pickup,2022-08-16
OPX6UOvrl6kHNB5bQRrbUA,delivery,2022-08-16
Xbv5b-oYxI-osp5MmzMKNQ,pickup,2022-08-16
Xbv5b-oYxI-osp5MmzMKNQ,delivery,2022-08-16
Kdkhgf1sELRD2bt52j8W3A,pickup,2022-08-16
Kdkhgf1sELRD2bt52j8W3A,delivery,2022-08-16
S9EQjS7OXT6Xj7_5l1NEbw,pickup,2022-08-16
S9EQjS7OXT6Xj7_5l1NEbw,delivery,2022-08-16
